datetime,duration,unit,consumption,generation
2024-06-16T05:30:00-05:00,900,Wh,284,0
2024-06-16T05:45:00-05:00,900,Wh,328,0
2024-06-16T06:00:00-05:00,900,Wh,304,0
2024-06-16T06:15:00-05:00,900,Wh,311,0
2024-06-16T06:30:00-05:00,900,Wh,308,0
2024-06-16T06:45:00-05:00,900,Wh,280,0
2024-06-16T07:00:00-05:00,900,Wh,311,0
2024-06-16T07:15:00-05:00,900,Wh,283,0
2024-06-16T07:30:00-05:00,900,Wh,247,0
2024-06-16T07:45:00-05:00,900,Wh,278,0
2024-06-16T08:00:00-05:00,900,Wh,305,0
2024-06-16T08:15:00-05:00,900,Wh,306,0
2024-06-16T08:30:00-05:00,900,Wh,616,0
2024-06-16T08:45:00-05:00,900,Wh,1328,0
2024-06-16T09:00:00-05:00,900,Wh,362,0
2024-06-16T09:15:00-05:00,900,Wh,360,0
2024-06-16T09:30:00-05:00,900,Wh,564,0
2024-06-16T09:45:00-05:00,900,Wh,1482,0
2024-06-16T10:00:00-05:00,900,Wh,374,0
2024-06-16T10:15:00-05:00,900,Wh,442,0
2024-06-16T10:30:00-05:00,900,Wh,456,0
2024-06-16T10:45:00-05:00,900,Wh,1415,0
2024-06-16T11:00:00-05:00,900,Wh,961,0
2024-06-16T11:15:00-05:00,900,Wh,528,0
2024-06-16T11:30:00-05:00,900,Wh,557,0
2024-06-16T11:45:00-05:00,900,Wh,1298,0
2024-06-16T12:00:00-05:00,900,Wh,1248,0
2024-06-16T12:15:00-05:00,900,Wh,512,0
2024-06-16T12:30:00-05:00,900,Wh,1180,0
2024-06-16T12:45:00-05:00,900,Wh,1342,0
2024-06-16T13:00:00-05:00,900,Wh,528,0
2024-06-16T13:15:00-05:00,900,Wh,757,0
2024-06-16T13:30:00-05:00,900,Wh,1754,0
2024-06-16T13:45:00-05:00,900,Wh,1751,0
2024-06-16T14:00:00-05:00,900,Wh,568,0
2024-06-16T14:15:00-05:00,900,Wh,551,0
2024-06-16T14:30:00-05:00,900,Wh,851,0
2024-06-16T14:45:00-05:00,900,Wh,1778,0
2024-06-16T15:00:00-05:00,900,Wh,1819,0
2024-06-16T15:15:00-05:00,900,Wh,1859,0
2024-06-16T15:30:00-05:00,900,Wh,1507,0
2024-06-16T15:45:00-05:00,900,Wh,908,0
2024-06-16T16:00:00-05:00,900,Wh,2033,0
2024-06-16T16:15:00-05:00,900,Wh,1206,0
2024-06-16T16:30:00-05:00,900,Wh,1604,0
2024-06-16T16:45:00-05:00,900,Wh,1159,0
2024-06-16T17:00:00-05:00,900,Wh,816,0
2024-06-16T17:15:00-05:00,900,Wh,740,0
2024-06-16T17:30:00-05:00,900,Wh,742,0
2024-06-16T17:45:00-05:00,900,Wh,719,0
2024-06-16T18:00:00-05:00,900,Wh,1138,0
2024-06-16T18:15:00-05:00,900,Wh,1847,0
2024-06-16T18:30:00-05:00,900,Wh,1789,0
2024-06-16T18:45:00-05:00,900,Wh,1802,0
2024-06-16T19:00:00-05:00,900,Wh,1796,0
2024-06-16T19:15:00-05:00,900,Wh,1819,0
2024-06-16T19:30:00-05:00,900,Wh,1811,0
2024-06-16T19:45:00-05:00,900,Wh,1792,0
2024-06-16T20:00:00-05:00,900,Wh,1789,0
2024-06-16T20:15:00-05:00,900,Wh,1734,0
2024-06-16T20:30:00-05:00,900,Wh,1724,0
2024-06-16T20:45:00-05:00,900,Wh,1691,0
2024-06-16T21:00:00-05:00,900,Wh,1612,0
2024-06-16T21:15:00-05:00,900,Wh,1601,0
2024-06-16T21:30:00-05:00,900,Wh,1561,0
2024-06-16T21:45:00-05:00,900,Wh,1558,0
2024-06-16T22:00:00-05:00,900,Wh,1502,0
2024-06-16T22:15:00-05:00,900,Wh,1481,0
2024-06-16T22:30:00-05:00,900,Wh,823,0
2024-06-16T22:45:00-05:00,900,Wh,1448,0
2024-06-16T23:00:00-05:00,900,Wh,721,0
2024-06-16T23:15:00-05:00,900,Wh,803,0
2024-06-16T23:30:00-05:00,900,Wh,1434,0
2024-06-16T23:45:00-05:00,900,Wh,692,0
2024-06-17T00:00:00-05:00,900,Wh,1324,0
2024-06-17T00:15:00-05:00,900,Wh,616,0
2024-06-17T00:30:00-05:00,900,Wh,1450,0
2024-06-17T00:45:00-05:00,900,Wh,602,0
2024-06-17T01:00:00-05:00,900,Wh,1370,0
2024-06-17T01:15:00-05:00,900,Wh,360,0
2024-06-17T01:30:00-05:00,900,Wh,961,0
2024-06-17T01:45:00-05:00,900,Wh,581,0
2024-06-17T02:00:00-05:00,900,Wh,1046,0
2024-06-17T02:15:00-05:00,900,Wh,859,0
2024-06-17T02:30:00-05:00,900,Wh,334,0
2024-06-17T02:45:00-05:00,900,Wh,1236,0
2024-06-17T03:00:00-05:00,900,Wh,577,0
2024-06-17T03:15:00-05:00,900,Wh,355,0
2024-06-17T03:30:00-05:00,900,Wh,1108,0
2024-06-17T03:45:00-05:00,900,Wh,888,0
2024-06-17T04:00:00-05:00,900,Wh,336,0
2024-06-17T04:15:00-05:00,900,Wh,326,0
2024-06-17T04:30:00-05:00,900,Wh,355,0
2024-06-17T04:45:00-05:00,900,Wh,1025,0
2024-06-17T05:00:00-05:00,900,Wh,970,0
2024-06-17T05:15:00-05:00,900,Wh,662,0
2024-06-17T05:30:00-05:00,900,Wh,881,0
2024-06-17T05:45:00-05:00,900,Wh,353,0
2024-06-17T06:00:00-05:00,900,Wh,336,0
2024-06-17T06:15:00-05:00,900,Wh,380,0
2024-06-17T06:30:00-05:00,900,Wh,550,0
2024-06-17T06:45:00-05:00,900,Wh,398,0
2024-06-17T07:00:00-05:00,900,Wh,511,0
2024-06-17T07:15:00-05:00,900,Wh,445,0
2024-06-17T07:30:00-05:00,900,Wh,404,0
2024-06-17T07:45:00-05:00,900,Wh,377,0
2024-06-17T08:00:00-05:00,900,Wh,416,0
2024-06-17T08:15:00-05:00,900,Wh,451,0
2024-06-17T08:30:00-05:00,900,Wh,426,0
2024-06-17T08:45:00-05:00,900,Wh,440,0
2024-06-17T09:00:00-05:00,900,Wh,449,0
2024-06-17T09:15:00-05:00,900,Wh,535,0
2024-06-17T09:30:00-05:00,900,Wh,497,0
2024-06-17T09:45:00-05:00,900,Wh,550,0
2024-06-17T10:00:00-05:00,900,Wh,528,0
2024-06-17T10:15:00-05:00,900,Wh,562,0
2024-06-17T10:30:00-05:00,900,Wh,664,0
2024-06-17T10:45:00-05:00,900,Wh,563,0
2024-06-17T11:00:00-05:00,900,Wh,605,0
2024-06-17T11:15:00-05:00,900,Wh,601,0
2024-06-17T11:30:00-05:00,900,Wh,593,0
2024-06-17T11:45:00-05:00,900,Wh,642,0
2024-06-17T12:00:00-05:00,900,Wh,610,0
2024-06-17T12:15:00-05:00,900,Wh,622,0
2024-06-17T12:30:00-05:00,900,Wh,661,0
2024-06-17T12:45:00-05:00,900,Wh,666,0
2024-06-17T13:00:00-05:00,900,Wh,660,0
2024-06-17T13:15:00-05:00,900,Wh,635,0
2024-06-17T13:30:00-05:00,900,Wh,608,0
2024-06-17T13:45:00-05:00,900,Wh,607,0
2024-06-17T14:00:00-05:00,900,Wh,600,0
2024-06-17T14:15:00-05:00,900,Wh,628,0
2024-06-17T14:30:00-05:00,900,Wh,604,0
2024-06-17T14:45:00-05:00,900,Wh,623,0
2024-06-17T15:00:00-05:00,900,Wh,623,0
2024-06-17T15:15:00-05:00,900,Wh,636,0
2024-06-17T15:30:00-05:00,900,Wh,664,0
2024-06-17T15:45:00-05:00,900,Wh,638,0
2024-06-17T16:00:00-05:00,900,Wh,650,0
2024-06-17T16:15:00-05:00,900,Wh,648,0
2024-06-17T16:30:00-05:00,900,Wh,626,0
2024-06-17T16:45:00-05:00,900,Wh,966,0
2024-06-17T17:00:00-05:00,900,Wh,1886,0
2024-06-17T17:15:00-05:00,900,Wh,1907,0
2024-06-17T17:30:00-05:00,900,Wh,1877,0
2024-06-17T17:45:00-05:00,900,Wh,1870,0
2024-06-17T18:00:00-05:00,900,Wh,1850,0
2024-06-17T18:15:00-05:00,900,Wh,1853,0
2024-06-17T18:30:00-05:00,900,Wh,1807,0
2024-06-17T18:45:00-05:00,900,Wh,1516,0
2024-06-17T19:00:00-05:00,900,Wh,3041,0
2024-06-17T19:15:00-05:00,900,Wh,2845,0
2024-06-17T19:30:00-05:00,900,Wh,1854,0
2024-06-17T19:45:00-05:00,900,Wh,1849,0
2024-06-17T20:00:00-05:00,900,Wh,1823,0
2024-06-17T20:15:00-05:00,900,Wh,2365,0
2024-06-17T20:30:00-05:00,900,Wh,2840,0
2024-06-17T20:45:00-05:00,900,Wh,1793,0
2024-06-17T21:00:00-05:00,900,Wh,1583,0
2024-06-17T21:15:00-05:00,900,Wh,1567,0
2024-06-17T21:30:00-05:00,900,Wh,1512,0
2024-06-17T21:45:00-05:00,900,Wh,1500,0
2024-06-17T22:00:00-05:00,900,Wh,1450,0
2024-06-17T22:15:00-05:00,900,Wh,1038,0
2024-06-17T22:30:00-05:00,900,Wh,1480,0
2024-06-17T22:45:00-05:00,900,Wh,1297,0
2024-06-17T23:00:00-05:00,900,Wh,862,0
2024-06-17T23:15:00-05:00,900,Wh,1424,0
2024-06-17T23:30:00-05:00,900,Wh,588,0
2024-06-17T23:45:00-05:00,900,Wh,1391,0
2024-06-18T00:00:00-05:00,900,Wh,722,0
2024-06-18T00:15:00-05:00,900,Wh,1260,0
2024-06-18T00:30:00-05:00,900,Wh,966,0
2024-06-18T00:45:00-05:00,900,Wh,688,0
2024-06-18T01:00:00-05:00,900,Wh,1418,0
2024-06-18T01:15:00-05:00,900,Wh,386,0
2024-06-18T01:30:00-05:00,900,Wh,556,0
2024-06-18T01:45:00-05:00,900,Wh,1397,0
2024-06-18T02:00:00-05:00,900,Wh,367,0
2024-06-18T02:15:00-05:00,900,Wh,1357,0
2024-06-18T02:30:00-05:00,900,Wh,302,0
2024-06-18T02:45:00-05:00,900,Wh,1344,0
2024-06-18T03:00:00-05:00,900,Wh,337,0
2024-06-18T03:15:00-05:00,900,Wh,1052,0
2024-06-18T03:30:00-05:00,900,Wh,325,0
2024-06-18T03:45:00-05:00,900,Wh,952,0
2024-06-18T04:00:00-05:00,900,Wh,619,0
2024-06-18T04:15:00-05:00,900,Wh,332,0
2024-06-18T04:30:00-05:00,900,Wh,718,0
2024-06-18T04:45:00-05:00,900,Wh,1165,0
2024-06-18T05:00:00-05:00,900,Wh,319,0
2024-06-18T05:15:00-05:00,900,Wh,361,0
2024-06-18T05:30:00-05:00,900,Wh,377,0
2024-06-18T05:45:00-05:00,900,Wh,653,0
2024-06-18T06:00:00-05:00,900,Wh,416,0
2024-06-18T06:15:00-05:00,900,Wh,371,0
2024-06-18T06:30:00-05:00,900,Wh,490,0
2024-06-18T06:45:00-05:00,900,Wh,538,0
2024-06-18T07:00:00-05:00,900,Wh,479,0
2024-06-18T07:15:00-05:00,900,Wh,481,0
2024-06-18T07:30:00-05:00,900,Wh,522,0
2024-06-18T07:45:00-05:00,900,Wh,712,0
2024-06-18T08:00:00-05:00,900,Wh,1772,0
2024-06-18T08:15:00-05:00,900,Wh,1140,0
2024-06-18T08:30:00-05:00,900,Wh,438,0
2024-06-18T08:45:00-05:00,900,Wh,461,0
2024-06-18T09:00:00-05:00,900,Wh,493,0
2024-06-18T09:15:00-05:00,900,Wh,466,0
2024-06-18T09:30:00-05:00,900,Wh,475,0
2024-06-18T09:45:00-05:00,900,Wh,494,0
2024-06-18T10:00:00-05:00,900,Wh,539,0
2024-06-18T10:15:00-05:00,900,Wh,624,0
2024-06-18T10:30:00-05:00,900,Wh,517,0
2024-06-18T10:45:00-05:00,900,Wh,541,0
2024-06-18T11:00:00-05:00,900,Wh,560,0
2024-06-18T11:15:00-05:00,900,Wh,515,0
2024-06-18T11:30:00-05:00,900,Wh,556,0
2024-06-18T11:45:00-05:00,900,Wh,545,0
2024-06-18T12:00:00-05:00,900,Wh,576,0
2024-06-18T12:15:00-05:00,900,Wh,624,0
2024-06-18T12:30:00-05:00,900,Wh,650,0
2024-06-18T12:45:00-05:00,900,Wh,648,0
2024-06-18T13:00:00-05:00,900,Wh,595,0
2024-06-18T13:15:00-05:00,900,Wh,553,0
2024-06-18T13:30:00-05:00,900,Wh,590,0
2024-06-18T13:45:00-05:00,900,Wh,565,0
2024-06-18T14:00:00-05:00,900,Wh,582,0
2024-06-18T14:15:00-05:00,900,Wh,617,0
2024-06-18T14:30:00-05:00,900,Wh,577,0
2024-06-18T14:45:00-05:00,900,Wh,574,0
2024-06-18T15:00:00-05:00,900,Wh,614,0
2024-06-18T15:15:00-05:00,900,Wh,620,0
2024-06-18T15:30:00-05:00,900,Wh,666,0
2024-06-18T15:45:00-05:00,900,Wh,652,0
2024-06-18T16:00:00-05:00,900,Wh,1643,0
2024-06-18T16:15:00-05:00,900,Wh,1826,0
2024-06-18T16:30:00-05:00,900,Wh,1824,0
2024-06-18T16:45:00-05:00,900,Wh,1814,0
2024-06-18T17:00:00-05:00,900,Wh,670,0
2024-06-18T17:15:00-05:00,900,Wh,775,0
2024-06-18T17:30:00-05:00,900,Wh,857,0
2024-06-18T17:45:00-05:00,900,Wh,1336,0
2024-06-18T18:00:00-05:00,900,Wh,1926,0
2024-06-18T18:15:00-05:00,900,Wh,1904,0
2024-06-18T18:30:00-05:00,900,Wh,1879,0
2024-06-18T18:45:00-05:00,900,Wh,1764,0
2024-06-18T19:00:00-05:00,900,Wh,1770,0
2024-06-18T19:15:00-05:00,900,Wh,1810,0
2024-06-18T19:30:00-05:00,900,Wh,1723,0
2024-06-18T19:45:00-05:00,900,Wh,1704,0
2024-06-18T20:00:00-05:00,900,Wh,1646,0
2024-06-18T20:15:00-05:00,900,Wh,1634,0
2024-06-18T20:30:00-05:00,900,Wh,1573,0
2024-06-18T20:45:00-05:00,900,Wh,1547,0
2024-06-18T21:00:00-05:00,900,Wh,1523,0
2024-06-18T21:15:00-05:00,900,Wh,1482,0
2024-06-18T21:30:00-05:00,900,Wh,1465,0
2024-06-18T21:45:00-05:00,900,Wh,1445,0
2024-06-18T22:00:00-05:00,900,Wh,1204,0
2024-06-18T22:15:00-05:00,900,Wh,845,0
2024-06-18T22:30:00-05:00,900,Wh,1382,0
2024-06-18T22:45:00-05:00,900,Wh,643,0
2024-06-18T23:00:00-05:00,900,Wh,1412,0
2024-06-18T23:15:00-05:00,900,Wh,540,0
2024-06-18T23:30:00-05:00,900,Wh,1436,0
2024-06-18T23:45:00-05:00,900,Wh,623,0
2024-06-19T00:00:00-05:00,900,Wh,1184,0
2024-06-19T00:15:00-05:00,900,Wh,754,0
2024-06-19T00:30:00-05:00,900,Wh,1018,0
2024-06-19T00:45:00-05:00,900,Wh,514,0
2024-06-19T01:00:00-05:00,900,Wh,870,0
2024-06-19T01:15:00-05:00,900,Wh,924,0
2024-06-19T01:30:00-05:00,900,Wh,667,0
2024-06-19T01:45:00-05:00,900,Wh,917,0
2024-06-19T02:00:00-05:00,900,Wh,570,0
2024-06-19T02:15:00-05:00,900,Wh,919,0
2024-06-19T02:30:00-05:00,900,Wh,294,0
2024-06-19T02:45:00-05:00,900,Wh,802,0
2024-06-19T03:00:00-05:00,900,Wh,511,0
2024-06-19T03:15:00-05:00,900,Wh,347,0
2024-06-19T03:30:00-05:00,900,Wh,961,0
2024-06-19T03:45:00-05:00,900,Wh,775,0
2024-06-19T04:00:00-05:00,900,Wh,1034,0
2024-06-19T04:15:00-05:00,900,Wh,394,0
2024-06-19T04:30:00-05:00,900,Wh,403,0
2024-06-19T04:45:00-05:00,900,Wh,332,0
2024-06-19T05:00:00-05:00,900,Wh,1284,0
2024-06-19T05:15:00-05:00,900,Wh,395,0
2024-06-19T05:30:00-05:00,900,Wh,359,0
2024-06-19T05:45:00-05:00,900,Wh,338,0
2024-06-19T06:00:00-05:00,900,Wh,337,0
2024-06-19T06:15:00-05:00,900,Wh,332,0
2024-06-19T06:30:00-05:00,900,Wh,347,0
2024-06-19T06:45:00-05:00,900,Wh,334,0
2024-06-19T07:00:00-05:00,900,Wh,371,0
2024-06-19T07:15:00-05:00,900,Wh,418,0
2024-06-19T07:30:00-05:00,900,Wh,398,0
2024-06-19T07:45:00-05:00,900,Wh,577,0
2024-06-19T08:00:00-05:00,900,Wh,383,0
2024-06-19T08:15:00-05:00,900,Wh,414,0
2024-06-19T08:30:00-05:00,900,Wh,425,0
2024-06-19T08:45:00-05:00,900,Wh,419,0
2024-06-19T09:00:00-05:00,900,Wh,439,0
2024-06-19T09:15:00-05:00,900,Wh,391,0
2024-06-19T09:30:00-05:00,900,Wh,467,0
2024-06-19T09:45:00-05:00,900,Wh,400,0
2024-06-19T10:00:00-05:00,900,Wh,458,0
2024-06-19T10:15:00-05:00,900,Wh,491,0
2024-06-19T10:30:00-05:00,900,Wh,397,0
2024-06-19T10:45:00-05:00,900,Wh,454,0
2024-06-19T11:00:00-05:00,900,Wh,424,0
2024-06-19T11:15:00-05:00,900,Wh,443,0
2024-06-19T11:30:00-05:00,900,Wh,430,0
2024-06-19T11:45:00-05:00,900,Wh,418,0
2024-06-19T12:00:00-05:00,900,Wh,450,0
2024-06-19T12:15:00-05:00,900,Wh,439,0
2024-06-19T12:30:00-05:00,900,Wh,461,0
2024-06-19T12:45:00-05:00,900,Wh,492,0
2024-06-19T13:00:00-05:00,900,Wh,521,0
2024-06-19T13:15:00-05:00,900,Wh,527,0
2024-06-19T13:30:00-05:00,900,Wh,498,0
2024-06-19T13:45:00-05:00,900,Wh,536,0
2024-06-19T14:00:00-05:00,900,Wh,528,0
2024-06-19T14:15:00-05:00,900,Wh,521,0
2024-06-19T14:30:00-05:00,900,Wh,547,0
2024-06-19T14:45:00-05:00,900,Wh,521,0
2024-06-19T15:00:00-05:00,900,Wh,570,0
2024-06-19T15:15:00-05:00,900,Wh,610,0
2024-06-19T15:30:00-05:00,900,Wh,628,0
2024-06-19T15:45:00-05:00,900,Wh,612,0
2024-06-19T16:00:00-05:00,900,Wh,674,0
2024-06-19T16:15:00-05:00,900,Wh,648,0
2024-06-19T16:30:00-05:00,900,Wh,660,0
2024-06-19T16:45:00-05:00,900,Wh,833,0
2024-06-19T17:00:00-05:00,900,Wh,894,0
2024-06-19T17:15:00-05:00,900,Wh,1730,0
2024-06-19T17:30:00-05:00,900,Wh,1243,0
2024-06-19T17:45:00-05:00,900,Wh,1276,0
2024-06-19T18:00:00-05:00,900,Wh,1698,0
2024-06-19T18:15:00-05:00,900,Wh,845,0
2024-06-19T18:30:00-05:00,900,Wh,641,0
2024-06-19T18:45:00-05:00,900,Wh,1711,0
2024-06-19T19:00:00-05:00,900,Wh,1625,0
2024-06-19T19:15:00-05:00,900,Wh,1633,0
2024-06-19T19:30:00-05:00,900,Wh,1658,0
2024-06-19T19:45:00-05:00,900,Wh,1786,0
2024-06-19T20:00:00-05:00,900,Wh,1780,0
2024-06-19T20:15:00-05:00,900,Wh,1805,0
2024-06-19T20:30:00-05:00,900,Wh,1614,0
2024-06-19T20:45:00-05:00,900,Wh,1496,0
2024-06-19T21:00:00-05:00,900,Wh,1536,0
2024-06-19T21:15:00-05:00,900,Wh,1471,0
2024-06-19T21:30:00-05:00,900,Wh,1482,0
2024-06-19T21:45:00-05:00,900,Wh,956,0
2024-06-19T22:00:00-05:00,900,Wh,1554,0
2024-06-19T22:15:00-05:00,900,Wh,902,0
2024-06-19T22:30:00-05:00,900,Wh,1484,0
2024-06-19T22:45:00-05:00,900,Wh,604,0
2024-06-19T23:00:00-05:00,900,Wh,1432,0
2024-06-19T23:15:00-05:00,900,Wh,456,0
2024-06-19T23:30:00-05:00,900,Wh,1039,0
2024-06-19T23:45:00-05:00,900,Wh,794,0
2024-06-20T00:00:00-05:00,900,Wh,809,0
2024-06-20T00:15:00-05:00,900,Wh,430,0
2024-06-20T00:30:00-05:00,900,Wh,1386,0
2024-06-20T00:45:00-05:00,900,Wh,470,0
2024-06-20T01:00:00-05:00,900,Wh,1030,0
2024-06-20T01:15:00-05:00,900,Wh,757,0
2024-06-20T01:30:00-05:00,900,Wh,438,0
2024-06-20T01:45:00-05:00,900,Wh,1268,0
2024-06-20T02:00:00-05:00,900,Wh,1104,0
2024-06-20T02:15:00-05:00,900,Wh,427,0
2024-06-20T02:30:00-05:00,900,Wh,1014,0
2024-06-20T02:45:00-05:00,900,Wh,929,0
2024-06-20T03:00:00-05:00,900,Wh,382,0
2024-06-20T03:15:00-05:00,900,Wh,647,0
2024-06-20T03:30:00-05:00,900,Wh,1402,0
2024-06-20T03:45:00-05:00,900,Wh,462,0
2024-06-20T04:00:00-05:00,900,Wh,1180,0
2024-06-20T04:15:00-05:00,900,Wh,515,0
2024-06-20T04:30:00-05:00,900,Wh,620,0
2024-06-20T04:45:00-05:00,900,Wh,1018,0
2024-06-20T05:00:00-05:00,900,Wh,344,0
2024-06-20T05:15:00-05:00,900,Wh,1382,0
2024-06-20T05:30:00-05:00,900,Wh,449,0
2024-06-20T05:45:00-05:00,900,Wh,649,0
2024-06-20T06:00:00-05:00,900,Wh,349,0
2024-06-20T06:15:00-05:00,900,Wh,324,0
2024-06-20T06:30:00-05:00,900,Wh,326,0
2024-06-20T06:45:00-05:00,900,Wh,323,0
2024-06-20T07:00:00-05:00,900,Wh,320,0
2024-06-20T07:15:00-05:00,900,Wh,523,0
2024-06-20T07:30:00-05:00,900,Wh,436,0
2024-06-20T07:45:00-05:00,900,Wh,319,0
2024-06-20T08:00:00-05:00,900,Wh,326,0
2024-06-20T08:15:00-05:00,900,Wh,344,0
2024-06-20T08:30:00-05:00,900,Wh,320,0
2024-06-20T08:45:00-05:00,900,Wh,371,0
2024-06-20T09:00:00-05:00,900,Wh,380,0
2024-06-20T09:15:00-05:00,900,Wh,392,0
2024-06-20T09:30:00-05:00,900,Wh,407,0
2024-06-20T09:45:00-05:00,900,Wh,386,0
2024-06-20T10:00:00-05:00,900,Wh,430,0
2024-06-20T10:15:00-05:00,900,Wh,415,0
2024-06-20T10:30:00-05:00,900,Wh,436,0
2024-06-20T10:45:00-05:00,900,Wh,476,0
2024-06-20T11:00:00-05:00,900,Wh,458,0
2024-06-20T11:15:00-05:00,900,Wh,439,0
2024-06-20T11:30:00-05:00,900,Wh,455,0
2024-06-20T11:45:00-05:00,900,Wh,494,0
2024-06-20T12:00:00-05:00,900,Wh,551,0
2024-06-20T12:15:00-05:00,900,Wh,493,0
2024-06-20T12:30:00-05:00,900,Wh,550,0
2024-06-20T12:45:00-05:00,900,Wh,558,0
2024-06-20T13:00:00-05:00,900,Wh,588,0
2024-06-20T13:15:00-05:00,900,Wh,586,0
2024-06-20T13:30:00-05:00,900,Wh,582,0
2024-06-20T13:45:00-05:00,900,Wh,606,0
2024-06-20T14:00:00-05:00,900,Wh,594,0
2024-06-20T14:15:00-05:00,900,Wh,608,0
2024-06-20T14:30:00-05:00,900,Wh,587,0
2024-06-20T14:45:00-05:00,900,Wh,589,0
2024-06-20T15:00:00-05:00,900,Wh,588,0
2024-06-20T15:15:00-05:00,900,Wh,619,0
2024-06-20T15:30:00-05:00,900,Wh,601,0
2024-06-20T15:45:00-05:00,900,Wh,613,0
2024-06-20T16:00:00-05:00,900,Wh,625,0
2024-06-20T16:15:00-05:00,900,Wh,590,0
2024-06-20T16:30:00-05:00,900,Wh,628,0
2024-06-20T16:45:00-05:00,900,Wh,618,0
2024-06-20T17:00:00-05:00,900,Wh,601,0
2024-06-20T17:15:00-05:00,900,Wh,1153,0
2024-06-20T17:30:00-05:00,900,Wh,1780,0
2024-06-20T17:45:00-05:00,900,Wh,1865,0
2024-06-20T18:00:00-05:00,900,Wh,1855,0
2024-06-20T18:15:00-05:00,900,Wh,1804,0
2024-06-20T18:30:00-05:00,900,Wh,1843,0
2024-06-20T18:45:00-05:00,900,Wh,1818,0
2024-06-20T19:00:00-05:00,900,Wh,1906,0
2024-06-20T19:15:00-05:00,900,Wh,1788,0
2024-06-20T19:30:00-05:00,900,Wh,1774,0
2024-06-20T19:45:00-05:00,900,Wh,1735,0
2024-06-20T20:00:00-05:00,900,Wh,1753,0
2024-06-20T20:15:00-05:00,900,Wh,1709,0
2024-06-20T20:30:00-05:00,900,Wh,1673,0
2024-06-20T20:45:00-05:00,900,Wh,1643,0
2024-06-20T21:00:00-05:00,900,Wh,1531,0
2024-06-20T21:15:00-05:00,900,Wh,1568,0
2024-06-20T21:30:00-05:00,900,Wh,1486,0
2024-06-20T21:45:00-05:00,900,Wh,1487,0
2024-06-20T22:00:00-05:00,900,Wh,1378,0
2024-06-20T22:15:00-05:00,900,Wh,558,0
2024-06-20T22:30:00-05:00,900,Wh,1502,0
2024-06-20T22:45:00-05:00,900,Wh,790,0
2024-06-20T23:00:00-05:00,900,Wh,935,0
2024-06-20T23:15:00-05:00,900,Wh,1295,0
2024-06-20T23:30:00-05:00,900,Wh,560,0
2024-06-20T23:45:00-05:00,900,Wh,1526,0
2024-06-21T00:00:00-05:00,900,Wh,454,0
2024-06-21T00:15:00-05:00,900,Wh,1472,0
2024-06-21T00:30:00-05:00,900,Wh,464,0
2024-06-21T00:45:00-05:00,900,Wh,1289,0
2024-06-21T01:00:00-05:00,900,Wh,673,0
2024-06-21T01:15:00-05:00,900,Wh,1139,0
2024-06-21T01:30:00-05:00,900,Wh,361,0
2024-06-21T01:45:00-05:00,900,Wh,1277,0
2024-06-21T02:00:00-05:00,900,Wh,535,0
2024-06-21T02:15:00-05:00,900,Wh,1008,0
2024-06-21T02:30:00-05:00,900,Wh,608,0
2024-06-21T02:45:00-05:00,900,Wh,902,0
2024-06-21T03:00:00-05:00,900,Wh,646,0
2024-06-21T03:15:00-05:00,900,Wh,836,0
2024-06-21T03:30:00-05:00,900,Wh,472,0
2024-06-21T03:45:00-05:00,900,Wh,1111,0
2024-06-21T04:00:00-05:00,900,Wh,323,0
2024-06-21T04:15:00-05:00,900,Wh,329,0
2024-06-21T04:30:00-05:00,900,Wh,772,0
2024-06-21T04:45:00-05:00,900,Wh,902,0
2024-06-21T05:00:00-05:00,900,Wh,863,0
2024-06-21T05:15:00-05:00,900,Wh,472,0
2024-06-21T05:30:00-05:00,900,Wh,838,0
2024-06-21T05:45:00-05:00,900,Wh,354,0
2024-06-21T06:00:00-05:00,900,Wh,338,0
2024-06-21T06:15:00-05:00,900,Wh,395,0
2024-06-21T06:30:00-05:00,900,Wh,348,0
2024-06-21T06:45:00-05:00,900,Wh,358,0
2024-06-21T07:00:00-05:00,900,Wh,386,0
2024-06-21T07:15:00-05:00,900,Wh,398,0
2024-06-21T07:30:00-05:00,900,Wh,368,0
2024-06-21T07:45:00-05:00,900,Wh,325,0
2024-06-21T08:00:00-05:00,900,Wh,366,0
2024-06-21T08:15:00-05:00,900,Wh,382,0
2024-06-21T08:30:00-05:00,900,Wh,331,0
2024-06-21T08:45:00-05:00,900,Wh,376,0
2024-06-21T09:00:00-05:00,900,Wh,400,0
2024-06-21T09:15:00-05:00,900,Wh,419,0
2024-06-21T09:30:00-05:00,900,Wh,403,0
2024-06-21T09:45:00-05:00,900,Wh,415,0
2024-06-21T10:00:00-05:00,900,Wh,468,0
2024-06-21T10:15:00-05:00,900,Wh,461,0
2024-06-21T10:30:00-05:00,900,Wh,514,0
2024-06-21T10:45:00-05:00,900,Wh,463,0
2024-06-21T11:00:00-05:00,900,Wh,270,0
2024-06-21T11:15:00-05:00,900,Wh,428,0
2024-06-21T11:30:00-05:00,900,Wh,442,0
2024-06-21T11:45:00-05:00,900,Wh,488,0
2024-06-21T12:00:00-05:00,900,Wh,594,0
2024-06-21T12:15:00-05:00,900,Wh,551,0
2024-06-21T12:30:00-05:00,900,Wh,611,0
2024-06-21T12:45:00-05:00,900,Wh,600,0
2024-06-21T13:00:00-05:00,900,Wh,622,0
